content,nodeID,#ofWords,isLI,isH,FontSize,FontWeight,XxxRatio,ContainUrl,ContainColon,VisionLocation,Depth,#ofSibling,SiblingType,NextNodeType,LastNodeType,Concept,Country,Introduction,Month,Organisation,Total,NextIsLi,LastEndColon,LastLabel,Label
'Tim Cook (CEO),'1-1-2-2-1-2-2-1-4-2-1-2-4,0,1,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,2,I
'Andrea Jung,'1-1-2-2-1-2-2-1-4-2-1-2-5,0,0,0,1,0,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,1,1,2,I
'Arthur D. Levinson (Chairman),'1-1-2-2-1-2-2-1-4-2-1-2-6-1,0,1,0,1,0,2,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,2,I
'Ronald Sugar,'1-1-2-2-1-2-2-1-4-2-1-2-6-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Bob Iger,'1-1-2-2-1-2-2-1-4-2-1-2-7,0,0,0,1,0,2,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,I
'Former,'1-1-2-2-1-2-2-1-4-2-2-1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Jerry York,'1-1-2-2-1-2-2-1-4-2-2-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'Eric Schmidt,'1-1-2-2-1-2-2-1-4-2-2-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Larry Ellison,'1-1-2-2-1-2-2-1-4-2-2-2-3,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Executives,'1-1-2-2-1-2-2-1-5-1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Current,'1-1-2-2-1-2-2-1-5-2-1-1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Tim Cook,'1-1-2-2-1-2-2-1-5-2-1-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'Eddy Cue,'1-1-2-2-1-2-2-1-5-2-1-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Craig Federighi,'1-1-2-2-1-2-2-1-5-2-1-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Jonathan Ive,'1-1-2-2-1-2-2-1-5-2-1-2-4,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Peter Oppenheimer,'1-1-2-2-1-2-2-1-5-2-1-2-5,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Dan Rico,'1-1-2-2-1-2-2-1-5-2-1-2-6,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Phil Schiller,'1-1-2-2-1-2-2-1-5-2-1-2-7,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Bruce Sewell,'1-1-2-2-1-2-2-1-5-2-1-2-8,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Jeff Williams,'1-1-2-2-1-2-2-1-5-2-1-2-9,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Former,'1-1-2-2-1-2-2-1-5-2-2-1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Steve Jobs,'1-1-2-2-1-2-2-1-5-2-2-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'Ron Johnson,'1-1-2-2-1-2-2-1-5-2-2-2-2,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'John Browett,'1-1-2-2-1-2-2-1-5-2-2-2-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Scott Forstall,'1-1-2-2-1-2-2-1-5-2-2-2-4,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Tony Fadell,'1-1-2-2-1-2-2-1-5-2-2-2-5,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Mark Papermaster,'1-1-2-2-1-2-2-1-5-2-2-2-6,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Bertrand Serlet,'1-1-2-2-1-2-2-1-5-2-2-2-7,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Sina Tamaddon,'1-1-2-2-1-2-2-1-5-2-2-2-8,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Avie Tevanian,'1-1-2-2-1-2-2-1-5-2-2-2-9,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Jon Rubinstein,'1-1-2-2-1-2-2-1-5-2-2-2-10,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Nancy R. Heinen,'1-1-2-2-1-2-2-1-5-2-2-2-11,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Fred D. Anderson,'1-1-2-2-1-2-2-1-5-2-2-2-12,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Stores,'1-1-2-2-1-2-2-1-6-1-1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Apple Store,'1-1-2-2-1-2-2-1-6-1-2-1-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'online,'1-1-2-2-1-2-2-1-6-1-2-1-2,0,0,0,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'App Store,'1-1-2-2-1-2-2-1-6-1-2-2,0,0,0,1,0,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
'iBookstore,'1-1-2-2-1-2-2-1-6-1-2-3,0,0,0,1,0,0,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'iTunes Store,'1-1-2-2-1-2-2-1-6-1-2-4,0,0,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Mac App Store,'1-1-2-2-1-2-2-1-6-1-2-5,0,0,0,1,0,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'Services,'1-1-2-2-1-2-2-1-6-2-1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,2,I
'Developer,'1-1-2-2-1-2-2-1-6-2-2-1-1,0,0,0,1,0,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'AppleCare,'1-1-2-2-1-2-2-1-6-2-2-1-2,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Apple Specialist,'1-1-2-2-1-2-2-1-6-2-2-1-3,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Certifications,'1-1-2-2-1-2-2-1-6-2-2-1-4,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Game Center,'1-1-2-2-1-2-2-1-6-2-2-1-5,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Genius Bar,'1-1-2-2-1-2-2-1-6-2-2-2-1,0,0,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'iBooks,'1-1-2-2-1-2-2-1-6-2-2-2-2,0,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'iWork.com,'1-1-2-2-1-2-2-1-6-2-2-2-3,0,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Apple ID,'1-1-2-2-1-2-2-1-6-2-2-2-4,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'MobileMe,'1-1-2-2-1-2-2-1-6-2-2-2-5,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'iCloud,'1-1-2-2-1-2-2-1-6-2-2-2-6,0,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'One to One,'1-1-2-2-1-2-2-1-6-2-2-2-7,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'ProCare,'1-1-2-2-1-2-2-1-6-2-2-2-8,0,0,0,1,0,1,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Products,'1-1-2-2-1-2-2-1-7-1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,2,I
'Software,'1-1-2-2-1-2-2-1-7-2-1-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,1,1,1,1,2,I
"'Operating Systems Mac OS
Mac OS History
OS X
OS X Server
OS X DevTools
iOS",'1-1-2-2-1-2-2-1-7-2-1-2-1-1,1,1,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
"'Other software Core Foundation
Mac software
Final Cut components
Logic components
Software on Windows",'1-1-2-2-1-2-2-1-7-2-1-2-1-2,1,1,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,2,I
'Discontinued software,'1-1-2-2-1-2-2-1-7-2-1-2-2,0,0,0,1,0,2,1,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,2,I
'Hardware,'1-1-2-2-1-2-2-1-7-2-2-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Pre-1998,'1-1-2-2-1-2-2-1-7-2-2-2-1,0,0,0,1,0,1,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1,1,2,I
"'Post-1998 IPod
iOS
Current Macs",'1-1-2-2-1-2-2-1-7-2-2-2-2,0,1,0,1,0,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
'Intel transition,'1-1-2-2-1-2-2-1-7-2-2-2-3,0,0,0,1,0,2,1,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'Discontinued hardware,'1-1-2-2-1-2-2-1-7-2-2-2-4-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Printers,'1-1-2-2-1-2-2-1-7-2-2-2-4-2,0,0,0,1,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Companies,'1-1-2-2-1-2-2-1-8-1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,I
'Subsidiaries,'1-1-2-2-1-2-2-1-8-2-1-1,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Braeburn Capital,'1-1-2-2-1-2-2-1-8-2-1-2-1,0,0,0,1,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'FileMaker Inc.,'1-1-2-2-1-2-2-1-8-2-1-2-2,0,0,0,1,0,2,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Acquisitions,'1-1-2-2-1-2-2-1-8-2-2-1,0,0,0,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Emagic,'1-1-2-2-1-2-2-1-8-2-2-2-1,0,0,0,1,0,1,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'FingerWorks,'1-1-2-2-1-2-2-1-8-2-2-2-2,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Intrinsity,'1-1-2-2-1-2-2-1-8-2-2-2-3,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Lala,'1-1-2-2-1-2-2-1-8-2-2-2-4,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'NeXT,'1-1-2-2-1-2-2-1-8-2-2-2-5,0,0,0,1,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Nothing Real,'1-1-2-2-1-2-2-1-8-2-2-2-6,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'P.A. Semi,'1-1-2-2-1-2-2-1-8-2-2-2-7,0,0,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Final Cut Pro,'1-1-2-2-1-2-2-1-8-2-2-2-8,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Related,'1-1-2-2-1-2-2-1-9-1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,2,I
"'Advertising 1984
Think different
Get a Mac
iPods
Slogans",'1-1-2-2-1-2-2-1-9-2-1,0,1,0,1,0,2,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
"'Design IDg
Typography",'1-1-2-2-1-2-2-1-9-2-2,0,1,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
"'History Codenames
Community
Criticism
Litigation
iOS app approvals",'1-1-2-2-1-2-2-1-9-2-3,0,1,0,1,0,2,1,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,2,I
"'People Key Staff
Mac Design Team",'1-1-2-2-1-2-2-1-9-2-4,0,1,0,1,0,2,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'iTunes Festival,'1-1-2-2-1-2-2-1-9-2-5,0,0,0,1,0,2,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Book,'1-1-2-2-1-2-2-2-1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'Category,'1-1-2-2-1-2-2-2-2,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Media,'1-1-2-2-1-2-2-2-3,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Portal,'1-1-2-2-1-2-2-2-4,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Project,'1-1-2-2-1-2-2-2-5,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Companies of the NASDAQ-100 index,'1-1-2-2-2-1-1,0,0,0,2,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,I
'21st Century Fox Activision Blizzard Adobe Akamai Alexion Pharmaceuticals Altera Amazon.com Amgen Analog Devices,'1-1-2-2-2-1-2-1,1,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Apple,'1-1-2-2-2-1-2-2-1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Applied Materials Autodesk ADP Avago Baidu Bed Bath & Beyond Biogen Idec Broadcom Catamaran Corporation C.H. Robinson CA Technologies Celgene Cerner Charter Communications Check Point Cisco Citrix Cognizant Comcast Costco DirecTV Discovery Communications Dish Network Dollar Tree eBay Equinix Expedia Expeditors International Express Scripts F5 Networks Facebook Fastenal Fiserv Garmin Gilead Sciences Google Henry Schein Illumina Intel Intuit Intuitive Surgical KLA Tencor Kraft Foods Keurig Green Mountain Liberty Global Liberty Interactive Liberty Media Linear Technology Marriott International Mattel Maxim Integrated Micron Technology Microsoft Mondelēz International Monster Beverage Mylan NetApp Netflix Nvidia NXP Semiconductors O'Reilly Auto Parts Paccar Paychex Priceline.com Qualcomm Regeneron Pharmaceuticals Ross Stores SanDisk SBA Communications Seagate Sigma-Aldrich Sirius XM Radio Staples Starbucks Stericycle Symantec Tesla Motors Texas Instruments Tractor Supply TripAdvisor Verisk Analytics Vertex Pharmaceuticals Viacom VimpelCom Vodafone Western Digital Whole Foods Market Wynn Resorts Xilinx Yahoo!,'1-1-2-2-2-1-2-2-2,2,0,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Major information technology companies,'1-1-2-2-2-2-1-1,0,0,0,2,1,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,I
'Largest IT companies,'1-1-2-2-2-2-1-2-1-1,0,0,0,1,0,2,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,2,I
'Largest Internet companies,'1-1-2-2-2-2-1-2-1-2,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,I
'Largest software companies,'1-1-2-2-2-2-1-2-1-3,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,2,I
'Semiconductor sales leaders by year,'1-1-2-2-2-2-1-2-1-4,0,0,0,1,0,2,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,2,I
"'Consulting and
 outsourcing

Accenture
Atos
Booz Allen Hamilton
BT
CACI
Capgemini
CGI Group
Cognizant
CSC
Deloitte
Dell Services
Digital China
Fujitsu
HCL Technologies
Hitachi Consulting
HP
IBM
Indra
Infosys
NEC
NTT Data
Orange Business Services
TCS
T-Systems
Unisys
Wipro",'1-1-2-2-2-2-1-2-2-1-1-1,1,1,0,1,1,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,I
"'Imaging

Canon
HP
Kodak
Konica Minolta
Kyocera
Lexmark
Nikon
Olympus
Ricoh
Samsung
Seiko Epson
Sharp
Sony
Toshiba
Xerox",'1-1-2-2-2-2-1-2-2-1-1-2,0,1,0,1,1,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'Information storage

Dell
EMC
Fujitsu
Hitachi Data Systems
HP
IBM
NetApp
Oracle
Samsung
Seagate
Western Digital",'1-1-2-2-2-2-1-2-2-1-1-3,0,1,0,1,1,2,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'Internet

Alibaba
Amazon.com
AOL
Baidu
eBay
Facebook
Google
Groupon
IAC
JD.com
Microsoft
NHN
NetEase
Rakuten
Salesforce.com
Tencent
Yahoo!",'1-1-2-2-2-2-1-2-2-1-1-4,0,1,0,1,1,2,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'Mainframes

Fujitsu
IBM",'1-1-2-2-2-2-1-2-2-1-1-5,0,1,0,1,1,2,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'Mobile devices

Acer
Apple
Asus
BlackBerry
HTC
Huawei
Lenovo
LG
Motorola Mobility
Nokia
Samsung
Sony
TCL (Alcatel)
ZTE",'1-1-2-2-2-2-1-2-2-1-1-6,0,1,0,1,1,2,1,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2,I
"'Networking equipment

Alcatel-Lucent
Avaya
Cisco
Ericsson
Fujitsu
HP
Huawei
Juniper
Mitsubishi Electric
Motorola Solutions
NEC
Nokia Solutions and Networks
Samsung
ZTE",'1-1-2-2-2-2-1-2-2-1-1-7,0,1,0,1,1,2,1,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,2,I
'OEMs,'1-1-2-2-2-2-1-2-2-1-1-8-1,0,0,0,1,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Celestica,'1-1-2-2-2-2-1-2-2-1-1-8-2-1,0,0,0,1,0,1,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'Compal Electronics,'1-1-2-2-2-2-1-2-2-1-1-8-2-2,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,1,1,0,0,2,I
'Flextronics,'1-1-2-2-2-2-1-2-2-1-1-8-2-3,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Foxconn,'1-1-2-2-2-2-1-2-2-1-1-8-2-4,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Jabil,'1-1-2-2-2-2-1-2-2-1-1-8-2-5,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Pegatron,'1-1-2-2-2-2-1-2-2-1-1-8-2-6,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Quanta,'1-1-2-2-2-2-1-2-2-1-1-8-2-7,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Sanmina-SCI,'1-1-2-2-2-2-1-2-2-1-1-8-2-8,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'TPV Technology,'1-1-2-2-2-2-1-2-2-1-1-8-2-9,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Wistron,'1-1-2-2-2-2-1-2-2-1-1-8-2-10,0,0,0,1,0,1,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Personal computers,'1-1-2-2-2-2-1-2-2-1-2-1-1,0,0,0,1,1,2,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'and servers,'1-1-2-2-2-2-1-2-2-1-2-1-2,0,0,0,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Acer,'1-1-2-2-2-2-1-2-2-1-2-2-1-1,0,0,0,1,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Apple,'1-1-2-2-2-2-1-2-2-1-2-2-1-2-1,0,0,0,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Asus Dell Fujitsu Lenovo NEC Samsung Sony Toshiba,'1-1-2-2-2-2-1-2-2-1-2-2-1-2-2,0,0,0,1,0,2,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Servers only,'1-1-2-2-2-2-1-2-2-1-2-2-2-1,0,0,0,1,1,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Cisco,'1-1-2-2-2-2-1-2-2-1-2-2-2-2-1,0,0,0,1,0,1,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'IBM,'1-1-2-2-2-2-1-2-2-1-2-2-2-2-2,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Oracle,'1-1-2-2-2-2-1-2-2-1-2-2-2-2-3,0,0,0,1,0,1,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Point of sale,'1-1-2-2-2-2-1-2-2-1-3-1,0,0,0,1,1,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'NCR,'1-1-2-2-2-2-1-2-2-1-3-2-1,0,0,0,1,0,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,I
'Toshiba,'1-1-2-2-2-2-1-2-2-1-3-2-2,0,0,0,1,0,1,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,I
'Semiconductors,'1-1-2-2-2-2-1-2-2-1-4-1,0,0,0,1,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'Advanced Micro Devices,'1-1-2-2-2-2-1-2-2-1-4-2-1-1-1,0,0,0,1,0,2,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'Broadcom,'1-1-2-2-2-2-1-2-2-1-4-2-1-1-2,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Freescale Semiconductor,'1-1-2-2-2-2-1-2-2-1-4-2-1-1-3,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Fujitsu,'1-1-2-2-2-2-1-2-2-1-4-2-1-1-4,0,0,0,1,0,1,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Infineon Technologies,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-1,0,0,0,1,0,2,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'Intel,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-2,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Marvell Technology Group,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-3,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'MediaTek,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-4,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Micron Technology,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-5,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Nvidia,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-6,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'NXP,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-7,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Panasonic,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-8,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Qualcomm,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-9,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Renesas Electronics,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-10,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,1,1,0,0,2,I
'Samsung,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-11,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'SK Hynix,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-12,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Sony,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-13,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'STMicroelectronics,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-14,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Texas Instruments,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-15,0,0,0,1,0,2,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
'Toshiba,'1-1-2-2-2-2-1-2-2-1-4-2-1-2-16,0,0,0,1,0,1,1,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,2,I
'Foundries,'1-1-2-2-2-2-1-2-2-1-4-2-2-1,0,0,0,1,1,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,I
'GlobalFoundries,'1-1-2-2-2-2-1-2-2-1-4-2-2-2-1,0,0,0,1,0,1,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,2,I
'TSMC,'1-1-2-2-2-2-1-2-2-1-4-2-2-2-2,0,0,0,1,0,1,1,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,2,I
